"move_id","move_name","type","category","preview_id","preview_mp4","preview_gif","source_kind","ds_move_id","animation_reference","ds_animation_path","animation_class","source_manifest"
"SINGESLAYER","Singe Slayer","Fighting","Physical","anim_0846","docs/approval/previews/mp4/anim_0846.mp4","docs/approval/previews/gif/anim_0846.gif","hg-engine-script","846","animations/hg-engine/gen8/846.s","animations/hg-engine/gen8/846.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"SIRENSONG","Siren Song","Water","Special","anim_0733","docs/approval/previews/mp4/anim_0733.mp4","docs/approval/previews/gif/anim_0733.gif","hg-engine-script","733","animations/hg-engine/gen7/733.s","animations/hg-engine/gen7/733.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"SKYFALL","Sky Fall","Flying","Special","anim_0849","docs/approval/previews/mp4/anim_0849.mp4","docs/approval/previews/gif/anim_0849.gif","hg-engine-script","849","animations/hg-engine/gen8/849.s","animations/hg-engine/gen8/849.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_SKY_QUAKE","Sky Quake","Flying","Physical","anim_0623","docs/approval/previews/mp4/anim_0623.mp4","docs/approval/previews/gif/anim_0623.gif","hg-engine-script","623","animations/hg-engine/gen6/623.s","animations/hg-engine/gen6/623.s","direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_DIRECT_RESOLUTION_PASS_14.csv"
"SLASHANDBURN","Slash and Burn","Grass","Physical","anim_0672","docs/approval/previews/mp4/anim_0672.mp4","docs/approval/previews/gif/anim_0672.gif","hg-engine-script","672","animations/hg-engine/gen7/672.s","animations/hg-engine/gen7/672.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"SLEAZYSPORES","Sleazy Spores","Grass","Status","anim_0574","docs/approval/previews/mp4/anim_0574.mp4","docs/approval/previews/gif/anim_0574.gif","hg-engine-script","574","animations/hg-engine/gen6/574.s","animations/hg-engine/gen6/574.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"SLIMEGULP","Slime Gulp","Poison","Physical","anim_0830","docs/approval/previews/mp4/anim_0830.mp4","docs/approval/previews/gif/anim_0830.gif","hg-engine-script","830","animations/hg-engine/gen8/830.s","animations/hg-engine/gen8/830.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"SLIMESHOT","Slime Shot","Ground","Special","anim_0818","docs/approval/previews/mp4/anim_0818.mp4","docs/approval/previews/gif/anim_0818.gif","hg-engine-script","818","animations/hg-engine/gen8/818.s","animations/hg-engine/gen8/818.s","direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_PORT_FALLBACK_PASS_13.csv"
"MOVE_SMASHIN_REALITIES","Smashin\' Realities","Dark","Physical","anim_0359","docs/approval/previews/mp4/anim_0359.mp4","docs/approval/previews/gif/anim_0359.gif","platinum-base-move","359","MOVE_HAMMER_ARM","","direct Platinum/base-era DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_SMASHING_PUMPKINS","Smashing Pumpkins","Grass","Physical","anim_0896","docs/approval/previews/mp4/anim_0896.mp4","docs/approval/previews/gif/anim_0896.gif","hg-engine-script","896","animations/hg-engine/gen9/896.s","animations/hg-engine/gen9/896.s","direct hg-engine DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_SMITE","Smite","Electric","Physical","anim_0553","docs/approval/previews/mp4/anim_0553.mp4","docs/approval/previews/gif/anim_0553.gif","hg-engine-script","553","animations/hg-engine/gen5/553.s","animations/hg-engine/gen5/553.s","direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_PORT_FALLBACK_PASS_13.csv"
"MOVE_SMOLDER_BASH","Smolder Bash","Fire","Physical","anim_0394","docs/approval/previews/mp4/anim_0394.mp4","docs/approval/previews/gif/anim_0394.gif","platinum-base-move","394","MOVE_FLARE_BLITZ","","direct Platinum/base-era DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_SOIL_DRAIN","Soil Drain","Ground","Special","anim_0202","docs/approval/previews/mp4/anim_0202.mp4","docs/approval/previews/gif/anim_0202.gif","platinum-base-move","202","MOVE_GIGA_DRAIN","","direct Platinum/base-era DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"SOLARFLARE","Solar Flare","Fire","Physical","anim_0783","docs/approval/previews/mp4/anim_0783.mp4","docs/approval/previews/gif/anim_0783.gif","hg-engine-script","783","animations/hg-engine/gen8/783.s","animations/hg-engine/gen8/783.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"SOMBRATELA","Sombratela","Dark","Physical","anim_0775","docs/approval/previews/mp4/anim_0775.mp4","docs/approval/previews/gif/anim_0775.gif","hg-engine-script","775","animations/hg-engine/gen8/775.s","animations/hg-engine/gen8/775.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"SOULSUCKER","Soul Sucker","Ghost","Physical","anim_0711","docs/approval/previews/mp4/anim_0711.mp4","docs/approval/previews/gif/anim_0711.gif","hg-engine-script","711","animations/hg-engine/gen7/711.s","animations/hg-engine/gen7/711.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"SOVEREIGNEDGE","Sovereign Edge","Steel","Physical","anim_0785","docs/approval/previews/mp4/anim_0785.mp4","docs/approval/previews/gif/anim_0785.gif","hg-engine-script","785","animations/hg-engine/gen8/785.s","animations/hg-engine/gen8/785.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"SPARKLECLUSTER","Sparkle Cluster","Fairy","Physical","anim_0770","docs/approval/previews/mp4/anim_0770.mp4","docs/approval/previews/gif/anim_0770.gif","hg-engine-script","770","animations/hg-engine/gen8/770.s","animations/hg-engine/gen8/770.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"SPARKLEON","Sparkle On","Fairy","Physical","anim_0903","docs/approval/previews/mp4/anim_0903.mp4","docs/approval/previews/gif/anim_0903.gif","hg-engine-script","903","animations/hg-engine/gen9/903.s","animations/hg-engine/gen9/903.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_SPARKLING_BARRAGE","Sparkling Barrage","Psychic","Physical","anim_0665","docs/approval/previews/mp4/anim_0665.mp4","docs/approval/previews/gif/anim_0665.gif","hg-engine-script","665","animations/hg-engine/gen7/665.s","animations/hg-engine/gen7/665.s","direct hg-engine DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_SPECTRAL_FLAME","Spectral Flame","Ghost","Status","anim_0261","docs/approval/previews/mp4/anim_0261.mp4","docs/approval/previews/gif/anim_0261.gif","platinum-base-move","261","MOVE_WILL_O_WISP","","direct Platinum/base-era DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"SPECTRALHORDE","Spectral Horde","Ghost","Special","anim_0717","docs/approval/previews/mp4/anim_0717.mp4","docs/approval/previews/gif/anim_0717.gif","hg-engine-script","717","animations/hg-engine/gen7/717.s","animations/hg-engine/gen7/717.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"SPECTRALSCREAM","Spectral Scream","Ghost","Special","anim_0844","docs/approval/previews/mp4/anim_0844.mp4","docs/approval/previews/gif/anim_0844.gif","hg-engine-script","844","animations/hg-engine/gen8/844.s","animations/hg-engine/gen8/844.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_SPECTRAL_SERENADE","Spectral Serenade","Ghost","Special","anim_0261","docs/approval/previews/mp4/anim_0261.mp4","docs/approval/previews/gif/anim_0261.gif","platinum-base-move","261","MOVE_WILL_O_WISP","","direct Platinum/base-era DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"SPEEDWEED","Speed Weed","Grass","Physical","anim_0888","docs/approval/previews/mp4/anim_0888.mp4","docs/approval/previews/gif/anim_0888.gif","hg-engine-script","888","animations/hg-engine/gen9/888.s","animations/hg-engine/gen9/888.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"SPICYMAW","Spicy Maw","Grass","Physical","anim_0791","docs/approval/previews/mp4/anim_0791.mp4","docs/approval/previews/gif/anim_0791.gif","hg-engine-script","791","animations/hg-engine/gen8/791.s","animations/hg-engine/gen8/791.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_SPINE_BREAKER","Spine Breaker","Rock","Physical","anim_0896","docs/approval/previews/mp4/anim_0896.mp4","docs/approval/previews/gif/anim_0896.gif","hg-engine-script","896","animations/hg-engine/gen9/896.s","animations/hg-engine/gen9/896.s","direct hg-engine DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"SPIRITAWAY","Spirit Away","Fairy","Physical","anim_0792","docs/approval/previews/mp4/anim_0792.mp4","docs/approval/previews/gif/anim_0792.gif","hg-engine-script","792","animations/hg-engine/gen8/792.s","animations/hg-engine/gen8/792.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"SPIRITSPEAR","Spirit Spear","Dragon","Physical","anim_0802","docs/approval/previews/mp4/anim_0802.mp4","docs/approval/previews/gif/anim_0802.gif","hg-engine-script","802","animations/hg-engine/gen8/802.s","animations/hg-engine/gen8/802.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"SPLINTERSHOT","Splinter Shot","Grass","Physical","anim_0673","docs/approval/previews/mp4/anim_0673.mp4","docs/approval/previews/gif/anim_0673.gif","hg-engine-script","673","animations/hg-engine/gen7/673.s","animations/hg-engine/gen7/673.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"SPLITMASK","Split Mask","Poison","Physical","anim_0869","docs/approval/previews/mp4/anim_0869.mp4","docs/approval/previews/gif/anim_0869.gif","hg-engine-script","869","animations/hg-engine/gen9/869.s","animations/hg-engine/gen9/869.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"SPOOKOUT","Spook Out","Ghost","Physical","anim_0857","docs/approval/previews/mp4/anim_0857.mp4","docs/approval/previews/gif/anim_0857.gif","hg-engine-script","857","animations/hg-engine/gen9/857.s","animations/hg-engine/gen9/857.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"SPOOPERPOWER","Spooperpower","Ghost","Special","anim_0717","docs/approval/previews/mp4/anim_0717.mp4","docs/approval/previews/gif/anim_0717.gif","hg-engine-script","717","animations/hg-engine/gen7/717.s","animations/hg-engine/gen7/717.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_SPREAD_BOMB","Spread Bomb","Fire","Physical","anim_0153","docs/approval/previews/mp4/anim_0153.mp4","docs/approval/previews/gif/anim_0153.gif","platinum-base-move","153","MOVE_EXPLOSION","","direct Platinum/base-era DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_SQUALL_HAMMER","Squall Hammer","Flying","Physical","anim_0896","docs/approval/previews/mp4/anim_0896.mp4","docs/approval/previews/gif/anim_0896.gif","hg-engine-script","896","animations/hg-engine/gen9/896.s","animations/hg-engine/gen9/896.s","direct hg-engine DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_SQUEAKY_HAMMER","Squeaky Hammer","Fairy","Physical","anim_0896","docs/approval/previews/mp4/anim_0896.mp4","docs/approval/previews/gif/anim_0896.gif","hg-engine-script","896","animations/hg-engine/gen9/896.s","animations/hg-engine/gen9/896.s","direct hg-engine DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"STACKINGSHOT","Stacking Shot","Fighting","Physical","anim_0615","docs/approval/previews/mp4/anim_0615.mp4","docs/approval/previews/gif/anim_0615.gif","hg-engine-script","615","animations/hg-engine/gen6/615.s","animations/hg-engine/gen6/615.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"STALAGBITE","Stalagbite","Rock","Physical","anim_0594","docs/approval/previews/mp4/anim_0594.mp4","docs/approval/previews/gif/anim_0594.gif","hg-engine-script","594","animations/hg-engine/gen6/594.s","animations/hg-engine/gen6/594.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_STAR_CRASH","Star Crash","Fairy","Physical","anim_0309","docs/approval/previews/mp4/anim_0309.mp4","docs/approval/previews/gif/anim_0309.gif","platinum-base-move","309","MOVE_METEOR_MASH","","direct Platinum/base-era DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_STARBURST","Starburst","Normal","Physical","anim_0501","docs/approval/previews/mp4/anim_0501.mp4","docs/approval/previews/gif/anim_0501.gif","hg-engine-script","501","animations/hg-engine/gen5/501.s","animations/hg-engine/gen5/501.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"STEALTHCOAL","Stealth Coal","Fire","Status","anim_0911","docs/approval/previews/mp4/anim_0911.mp4","docs/approval/previews/gif/anim_0911.gif","hg-engine-script","911","animations/hg-engine/gen9/911.s","animations/hg-engine/gen9/911.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"STEAMBURST","Steam Burst","Fire","Special","anim_0548","docs/approval/previews/mp4/anim_0548.mp4","docs/approval/previews/gif/anim_0548.gif","hg-engine-script","548","animations/hg-engine/gen5/548.s","animations/hg-engine/gen5/548.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"STICKYTERRAIN","Sticky Terrain","Poison","Status","anim_0664","docs/approval/previews/mp4/anim_0664.mp4","docs/approval/previews/gif/anim_0664.gif","hg-engine-script","664","animations/hg-engine/gen7/664.s","animations/hg-engine/gen7/664.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"STRATOBLADE","Strato Blade","Flying","Physical","anim_0734","docs/approval/previews/mp4/anim_0734.mp4","docs/approval/previews/gif/anim_0734.gif","hg-engine-script","734","animations/hg-engine/gen7/734.s","animations/hg-engine/gen7/734.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"STRIDENTSPARK","Strident Spark","Sound","Physical","anim_0724","docs/approval/previews/mp4/anim_0724.mp4","docs/approval/previews/gif/anim_0724.gif","hg-engine-script","724","animations/hg-engine/gen7/724.s","animations/hg-engine/gen7/724.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"SUBDUCTION","Subduction","Ground","Physical","anim_0617","docs/approval/previews/mp4/anim_0617.mp4","docs/approval/previews/gif/anim_0617.gif","hg-engine-script","617","animations/hg-engine/gen6/617.s","animations/hg-engine/gen6/617.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"SUDDENSTRIKE","Sudden Strike","Dark","Physical","anim_0820","docs/approval/previews/mp4/anim_0820.mp4","docs/approval/previews/gif/anim_0820.gif","hg-engine-script","820","animations/hg-engine/gen8/820.s","animations/hg-engine/gen8/820.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"SUDOKU","Sudoku","Normal","Status","anim_0496","docs/approval/previews/mp4/anim_0496.mp4","docs/approval/previews/gif/anim_0496.gif","hg-engine-script","496","animations/hg-engine/gen5/496.s","animations/hg-engine/gen5/496.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_SUNSTRIKE","Sunstrike (N)","Fire","Special","anim_0716","docs/approval/previews/mp4/anim_0716.mp4","docs/approval/previews/gif/anim_0716.gif","hg-engine-script","716","animations/hg-engine/gen7/716.s","animations/hg-engine/gen7/716.s","direct hg-engine DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"SUPERSNORE","Super Snore","Ice","Physical","anim_0559","docs/approval/previews/mp4/anim_0559.mp4","docs/approval/previews/gif/anim_0559.gif","hg-engine-script","559","animations/hg-engine/gen5/559.s","animations/hg-engine/gen5/559.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"ULTRAMEGADEATH","Super Ultra Mega Death Move","Steel","Physical","anim_0641","docs/approval/previews/mp4/anim_0641.mp4","docs/approval/previews/gif/anim_0641.gif","hg-engine-script","641","animations/hg-engine/gen7/641.s","animations/hg-engine/gen7/641.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_SUPERSONIC_SHOT","Supersonic Shot","Flying","Physical","anim_0048","docs/approval/previews/mp4/anim_0048.mp4","docs/approval/previews/gif/anim_0048.gif","platinum-base-move","48","MOVE_SUPERSONIC","","direct Platinum/base-era DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"SURGINGBULL","Surging Bull","Water","Physical","anim_0713","docs/approval/previews/mp4/anim_0713.mp4","docs/approval/previews/gif/anim_0713.gif","hg-engine-script","713","animations/hg-engine/gen7/713.s","animations/hg-engine/gen7/713.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"SWEETTOOTH","Sweet Tooth","Fairy","Physical","anim_0749","docs/approval/previews/mp4/anim_0749.mp4","docs/approval/previews/gif/anim_0749.gif","hg-engine-script","749","animations/hg-engine/gen8/749.s","animations/hg-engine/gen8/749.s","direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_PORT_FALLBACK_PASS_13.csv"
"SWIFTSTRIKE","Swift Strike","Fighting","Physical","anim_0493","docs/approval/previews/mp4/anim_0493.mp4","docs/approval/previews/gif/anim_0493.gif","hg-engine-script","493","animations/hg-engine/gen5/493.s","animations/hg-engine/gen5/493.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"SWINDLE","Swindle","Dark","Special","anim_0825","docs/approval/previews/mp4/anim_0825.mp4","docs/approval/previews/gif/anim_0825.gif","hg-engine-script","825","animations/hg-engine/gen8/825.s","animations/hg-engine/gen8/825.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_TAKE_FLIGHT","Take Flight","Flying","Special","anim_0369","docs/approval/previews/mp4/anim_0369.mp4","docs/approval/previews/gif/anim_0369.gif","platinum-base-move","369","MOVE_U_TURN","","direct Platinum/base-era DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_TANGLING_HUSK","Tangling Husk","Grass","Status","anim_0855","docs/approval/previews/mp4/anim_0855.mp4","docs/approval/previews/gif/anim_0855.gif","hg-engine-script","855","animations/hg-engine/gen9/855.s","animations/hg-engine/gen9/855.s","direct hg-engine DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"TASER","Táser","Electric","Physical","anim_0649","docs/approval/previews/mp4/anim_0649.mp4","docs/approval/previews/gif/anim_0649.gif","hg-engine-script","649","animations/hg-engine/gen7/649.s","animations/hg-engine/gen7/649.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_TECTONIC_FANGS","Tectonic Fangs","Ground","Physical","anim_0532","docs/approval/previews/mp4/anim_0532.mp4","docs/approval/previews/gif/anim_0532.gif","hg-engine-script","532","animations/hg-engine/gen5/532.s","animations/hg-engine/gen5/532.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_TEMPEST_STORM","Tempest Storm (N)","Electric","Status","anim_0087","docs/approval/previews/mp4/anim_0087.mp4","docs/approval/previews/gif/anim_0087.gif","platinum-base-move","87","MOVE_THUNDER","","direct Platinum/base-era DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"TERIUMPALM","Terium Palm","Psychic","Status","anim_0473","docs/approval/previews/mp4/anim_0473.mp4","docs/approval/previews/gif/anim_0473.gif","hg-engine-script","473","animations/hg-engine/gen5/473.s","animations/hg-engine/gen5/473.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"TERRESTRIALCLAW","Terrestrial Claw","Dragon","Physical","anim_0802","docs/approval/previews/mp4/anim_0802.mp4","docs/approval/previews/gif/anim_0802.gif","hg-engine-script","802","animations/hg-engine/gen8/802.s","animations/hg-engine/gen8/802.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_TERROR_CHARGE","Terror Charge","Dark","Physical","anim_0038","docs/approval/previews/mp4/anim_0038.mp4","docs/approval/previews/gif/anim_0038.gif","platinum-base-move","38","MOVE_DOUBLE_EDGE","","direct Platinum/base-era DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_TERROR_LOCKS","Terror Locks","Ghost","Physical","anim_0400","docs/approval/previews/mp4/anim_0400.mp4","docs/approval/previews/gif/anim_0400.gif","platinum-base-move","400","MOVE_NIGHT_SLASH","","direct Platinum/base-era DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"TETRAJECTILE","Tetrajectile","Fire","Special","anim_0893","docs/approval/previews/mp4/anim_0893.mp4","docs/approval/previews/gif/anim_0893.gif","hg-engine-script","893","animations/hg-engine/gen9/893.s","animations/hg-engine/gen9/893.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"THINKFAST","Think Fast","Psychic","Special","anim_0891","docs/approval/previews/mp4/anim_0891.mp4","docs/approval/previews/gif/anim_0891.gif","hg-engine-script","891","animations/hg-engine/gen9/891.s","animations/hg-engine/gen9/891.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"THOUSANDFOLDS","Thousand Folds","Steel","Physical","anim_0784","docs/approval/previews/mp4/anim_0784.mp4","docs/approval/previews/gif/anim_0784.gif","hg-engine-script","784","animations/hg-engine/gen8/784.s","animations/hg-engine/gen8/784.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"THUNDERRAID","Thunder Raid","Electric","Physical","anim_0732","docs/approval/previews/mp4/anim_0732.mp4","docs/approval/previews/gif/anim_0732.gif","hg-engine-script","732","animations/hg-engine/gen7/732.s","animations/hg-engine/gen7/732.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"THUNDERSTORM","Thunderstorm","Electric","Status","anim_0607","docs/approval/previews/mp4/anim_0607.mp4","docs/approval/previews/gif/anim_0607.gif","hg-engine-script","607","animations/hg-engine/gen6/607.s","animations/hg-engine/gen6/607.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"TIROTEO","Tiroteo","Dark","Physical","anim_0775","docs/approval/previews/mp4/anim_0775.mp4","docs/approval/previews/gif/anim_0775.gif","hg-engine-script","775","animations/hg-engine/gen8/775.s","animations/hg-engine/gen8/775.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"TITANSWRATH","Titan's Wrath","Qmarks","Special","anim_0854","docs/approval/previews/mp4/anim_0854.mp4","docs/approval/previews/gif/anim_0854.gif","hg-engine-script","854","animations/hg-engine/gen9/854.s","animations/hg-engine/gen9/854.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"TOKE","Toke","Fire","Status","anim_0911","docs/approval/previews/mp4/anim_0911.mp4","docs/approval/previews/gif/anim_0911.gif","hg-engine-script","911","animations/hg-engine/gen9/911.s","animations/hg-engine/gen9/911.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"TORBIDVINESTORM","Torbid Vinestorm","Grass","Special","anim_0523","docs/approval/previews/mp4/anim_0523.mp4","docs/approval/previews/gif/anim_0523.gif","hg-engine-script","523","animations/hg-engine/gen5/523.s","animations/hg-engine/gen5/523.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
"MOVE_TORRENT_FIST","Torrent Fist","Water","Physical","anim_0821","docs/approval/previews/mp4/anim_0821.mp4","docs/approval/previews/gif/anim_0821.gif","hg-engine-script","821","animations/hg-engine/gen8/821.s","animations/hg-engine/gen8/821.s","direct hg-engine DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_TOXIC_NEEDLES","Toxic Needles","Poison","Physical","anim_0842","docs/approval/previews/mp4/anim_0842.mp4","docs/approval/previews/gif/anim_0842.gif","hg-engine-script","842","animations/hg-engine/gen8/842.s","animations/hg-engine/gen8/842.s","direct hg-engine DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_TOXIC_PLUNGE","Toxic Plunge","Poison","Physical","anim_0485","docs/approval/previews/mp4/anim_0485.mp4","docs/approval/previews/gif/anim_0485.gif","hg-engine-script","485","animations/hg-engine/gen5/485.s","animations/hg-engine/gen5/485.s","direct hg-engine DS reuse","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_TOXIC_TERRAIN","Toxic Terrain","Poison","Status","anim_0584","docs/approval/previews/mp4/anim_0584.mp4","docs/approval/previews/gif/anim_0584.gif","hg-engine-script","584","animations/hg-engine/gen6/584.s","animations/hg-engine/gen6/584.s","direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_DIRECT_RESOLUTION_PASS_14.csv"
"TOXIRAVAGE","Toxiravage","Poison","Physical","anim_0830","docs/approval/previews/mp4/anim_0830.mp4","docs/approval/previews/gif/anim_0830.gif","hg-engine-script","830","animations/hg-engine/gen8/830.s","animations/hg-engine/gen8/830.s","provisional direct hg-engine DS reuse assigned","manifests/COMMUNITY_DS_ANIMATION_RESCUE_PASS_12.csv"
