"move_id","english_review_name","original_source_name","source_project","source_repo","source_commit","source_data_path","type","category","power","accuracy","pp","what_it_does","priority","target","contact","move_flags","effect_chance","status_effects","stat_changes","multi_hit_or_duration","recoil","drain_or_healing","switching_behavior","field_weather_terrain_behavior","source_description","source_uncertainty","mechanics_audit_status","audit_basis","animation_status","animation_reference","ds_animation_class","ds_animation_path","ds_move_id","port_action","animation_audit_notes","animation_manifest"
"MOVE_DRAGON_DASH","Dragon Dash","Dragon Dash","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Dragon","Physical","40","100","20","Lunges at the target quickly. +1 prio.","1 (+1 priority)","One target","No","mirror-move-affected;priority-1","No separate chance field","","","","","","","","Lunges at the target quickly. +1 prio.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","explicitly reuses an existing animation","MOVE_DRAGON_RUSH","direct Platinum/base-era DS reuse","","","reuse the vanilla Platinum animation","Elite Redux references an official Gen 1–4 move animation already present in the Platinum base game.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_POCKET_SAND","Pocket Sand","Pocket Sand","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Ground","Physical","40","100","20","The user throws sand on a dime. 10% acc. drop, +1 priority.","1 (+1 priority)","One target","No","mirror-move-affected;throwing;effect-chance-10;priority-1","10% when the listed secondary effect applies","","","","","","","","The user throws sand on a dime. 10% acc. drop, +1 priority.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","explicitly reuses an existing animation","MOVE_SAND_ATTACK","direct Platinum/base-era DS reuse","","","reuse the vanilla Platinum animation","Elite Redux references an official Gen 1–4 move animation already present in the Platinum base game.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_CONCOCTION","Concoction","Concoction","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Grass","Physical","30","100","5","Attacks and uses a random berry effect.","0 (normal priority)","One target","No","mirror-move-affected","No separate chance field","","","","","","","","Attacks and uses a random berry effect.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","explicitly reuses an existing animation","MOVE_CELEBRATE","direct hg-engine DS reuse","animations/hg-engine/gen6/609.s","609","reuse referenced DS animation","Elite Redux reuses MOVE_CELEBRATE; matching Gen 6 hg-engine animation is already stored in this repository.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_UNSCREW","Hacksaw","Hacksaw","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Steel","Physical","80","100","15","Tampers with the target. Stronger vs Steel.","0 (normal priority)","One target","No","mirror-move-affected","No separate chance field","","","","","","","","Tampers with the target. Stronger vs Steel.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","explicitly reuses an existing animation","MOVE_DISCHARGE","direct Platinum/base-era DS reuse","","","reuse the vanilla Platinum animation","Elite Redux references an official Gen 1–4 move animation already present in the Platinum base game.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_GODSPEED","Godspeed","Godspeed","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Flying","Physical","65","","5","Swoops with incredible speed. +2 prio.","2 (+2 priority)","One target","No","mirror-move-affected;air;priority-2","No separate chance field","","","","","","","","Swoops with incredible speed. +2 prio.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","explicitly reuses an existing animation","MOVE_BRAVE_BIRD","direct Platinum/base-era DS reuse","","","reuse the vanilla Platinum animation","Elite Redux references an official Gen 1–4 move animation already present in the Platinum base game.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_PSYCHO_WAVE","Psycho Wave","Psycho Wave","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Psychic","Special","150","85","5","A hazardous energy ball hits the foe. 50% recoil damage.","0 (normal priority)","One target","No","mirror-move-affected;reckless","No separate chance field","","","","","","","","A hazardous energy ball hits the foe. 50% recoil damage.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","explicitly reuses an existing animation","MOVE_PSYCHO_BOOST","direct Platinum/base-era DS reuse","","","reuse the vanilla Platinum animation","Elite Redux references an official Gen 1–4 move animation already present in the Platinum base game.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_ATOMIC_FIRE","Atomic Fire","Atomic Fire","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Fire","Special","120","100","10","A hazardous energy ball hits the foe. 50% recoil damage.","0 (normal priority)","One target","No","mirror-move-affected;reckless","No separate chance field","","","","","","","","A hazardous energy ball hits the foe. 50% recoil damage.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","explicitly reuses an existing animation","MOVE_FIRE_BLAST","direct Platinum/base-era DS reuse","","","reuse the vanilla Platinum animation","Elite Redux references an official Gen 1–4 move animation already present in the Platinum base game.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_RAIN_FLUSH","Rain Flush","Rain Flush","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Water","Special","120","100","5","An all consuming rain hits the foe. drops your defenses.","0 (normal priority)","One target","No","mirror-move-affected;effect-chance-100","100% when the listed secondary effect applies","","","","","","","","An all consuming rain hits the foe. drops your defenses.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","explicitly reuses an existing animation","MOVE_RAIN_DANCE","direct Platinum/base-era DS reuse","","","reuse the vanilla Platinum animation","Elite Redux references an official Gen 1–4 move animation already present in the Platinum base game.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_ICE_WALL","Ice Wall","Ice Wall","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Ice","Physical","70","100","5","The user applies a stone cold barrier, setting reflect.","0 (normal priority)","One target","No","mirror-move-affected","No separate chance field","","","","","","","","The user applies a stone cold barrier, setting reflect.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","explicitly reuses an existing animation","MOVE_BARRIER","direct Platinum/base-era DS reuse","","","reuse the vanilla Platinum animation","Elite Redux references an official Gen 1–4 move animation already present in the Platinum base game.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_OBSCURED_SHOT","Obscured Shot","Obscured Shot","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Dark","Special","70","100","5","User strikes first. It fails if the foe is not attacking.","1 (+1 priority)","One target","Yes","contact;mirror-move-affected;priority-1","No separate chance field","","","","","","","","User strikes first. It fails if the foe is not attacking.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","animation linkage pending source-wide animation audit","","pending/no source animation linkage","","","select or build a DS animation","No source-certified animation reference in the community manifest.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_BLITZ_ARROW","Blitz Arrow","Blitz Arrow","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Fighting","Physical","85","100","10","Shoots an arrow with fighter will. 20% flinch chance.","0 (normal priority)","One target","No","mirror-move-affected;arrow;effect-chance-20","20% when the listed secondary effect applies","","","","","","","","Shoots an arrow with fighter will. 20% flinch chance.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","animation linkage pending source-wide animation audit","","pending/no source animation linkage","","","select or build a DS animation","No source-certified animation reference in the community manifest.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_RUMBLE_KICK","Rumble Kick","Rumble Kick","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Rock","Physical","90","100","15","A kick from a reinforced leg. 20% Atk drop. Striker.","0 (normal priority)","One target","Yes","contact;mirror-move-affected;striker;effect-chance-30","30% when the listed secondary effect applies","","","","","","","","A kick from a reinforced leg. 20% Atk drop. Striker.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","explicitly reuses an existing animation","MOVE_MEGA_KICK","direct Platinum/base-era DS reuse","","","reuse the vanilla Platinum animation","Elite Redux references an official Gen 1–4 move animation already present in the Platinum base game.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"PRIMALSUN","Primal Sun","Primal Sun","Pokemon Vanguard (via PokeRover PBS snapshot)","SEXYREXY-DEV/PokeRover","4919c813a9d1f3f1e1bed54189bf541d46fc7e8a","PBS/moves.txt","Fire","Status","","0","5","The user maximizes its Special Attack stat in exchange for HP equal to half its max HP.","0 (normal priority)","User","No","target-user","No separate chance field","","","","","","","","The user maximizes its Special Attack stat in exchange for HP equal to half its max HP.","","complete","Source-verified against the pinned PokeRover PBS move table.","animation data not included in PokeRover PBS snapshot","No animation implementation or animation mapping is present in the audited PokeRover repository/PBS snapshot.","no source animation evidence","","","choose an official DS animation analog or build/adapt a new DS animation during implementation","PokeRover contains PBS move definitions and utility/web data. Repository-wide searches found no Animations.rxdata or BattleAnimation source to certify Vanguard animation reuse.","manifests/VANGUARD_DS_ANIMATION_PASS_02.csv"
"FROSTWALKER","Frost Walker","Frost Walker","Pokemon Vanguard (via PokeRover PBS snapshot)","SEXYREXY-DEV/PokeRover","4919c813a9d1f3f1e1bed54189bf541d46fc7e8a","PBS/moves.txt","Ice","Physical","50","100","20","Deals 50 base-power physical Ice-type damage and always raises the user's Speed by 1 stage. It makes contact. In Project Vanguard it is also usable as a field move to freeze water for traversal.","0 (normal priority)","One adjacent Pokémon","Yes","Contact,CanProtect,CanMirrorMove","100%","","User Speed +1 stage (100%)","","","","","","The user cloaks itself in ice and attacks. Building up more power, it raises the user's Speed stat. It can be used to freeze water to traverse it.","","complete","Source-verified against the pinned PokeRover PBS move table.","animation data not included in PokeRover PBS snapshot","No animation implementation or animation mapping is present in the audited PokeRover repository/PBS snapshot.","no source animation evidence","","","choose an official DS animation analog or build/adapt a new DS animation during implementation","PokeRover contains PBS move definitions and utility/web data. Repository-wide searches found no Animations.rxdata or BattleAnimation source to certify Vanguard animation reuse.","manifests/VANGUARD_DS_ANIMATION_PASS_02.csv"
"WAVELASH","Wave Lash","Wave Lash","Pokemon Vanguard (via PokeRover PBS snapshot)","SEXYREXY-DEV/PokeRover","4919c813a9d1f3f1e1bed54189bf541d46fc7e8a","PBS/moves.txt","Water","Physical","60","100","20","The user slashes the target with water.","0 (normal priority)","One adjacent Pokémon","Yes","Contact,CanProtect,CanMirrorMove","No separate chance field","","","","","","","","The user slashes the target with water.","","complete","Source-verified against the pinned PokeRover PBS move table.","animation data not included in PokeRover PBS snapshot","No animation implementation or animation mapping is present in the audited PokeRover repository/PBS snapshot.","no source animation evidence","","","choose an official DS animation analog or build/adapt a new DS animation during implementation","PokeRover contains PBS move definitions and utility/web data. Repository-wide searches found no Animations.rxdata or BattleAnimation source to certify Vanguard animation reuse.","manifests/VANGUARD_DS_ANIMATION_PASS_02.csv"
"FIRECRACKERS","Fire Crackers","Fire Crackers","Pokemon Vanguard (via PokeRover PBS snapshot)","SEXYREXY-DEV/PokeRover","4919c813a9d1f3f1e1bed54189bf541d46fc7e8a","PBS/moves.txt","Fire","Physical","40","100","20","Deals 40 base-power physical Fire-type damage and has a 10% chance to burn the target.","0 (normal priority)","One adjacent Pokémon","No","CanProtect,CanMirrorMove","10%","10% chance to burn","","","","","","","The target is attacked with small exploding flames. It may leave the target burned.","","complete","Source-verified against the pinned PokeRover PBS move table.","animation data not included in PokeRover PBS snapshot","No animation implementation or animation mapping is present in the audited PokeRover repository/PBS snapshot.","no source animation evidence","","","choose an official DS animation analog or build/adapt a new DS animation during implementation","PokeRover contains PBS move definitions and utility/web data. Repository-wide searches found no Animations.rxdata or BattleAnimation source to certify Vanguard animation reuse.","manifests/VANGUARD_DS_ANIMATION_PASS_02.csv"
